retail,categoria,precio_internet,comentario,rating
,tecnologia,7490.0,"Funciona <span itemprop=description,La verdad es que no toma todos los canales, no es tan bueno como se muestra en la pagina, les sugiero buscar otro producto si necesitan ver television HD en casa ",3.0
,hogar,309990.0,"menor de lo que se espera de la marca <span itemprop=description,la caja inferior para mantener alimentos calientes es de lata de muy mala calidad lo que lo hace poco apropiado para el fin, y el horno es chico una decepcion sobre todo porque aparecia anunciada antes como mas grande ",3.0
,hogar,209990.0," <span itemprop=description,Cuando vi el tambor no lo podia creer de que fuera tan peque no, supuestamente es de 9,5 k pero paree de 6,5 k, cada dia hacen las cosas mas peque nasEn cuanto al sistema de lavado tiene pocas opciones ",3.0
,hogar,269990.0,"Bosch ,solo queda la marca <span itemprop=description,Compre esta cocina hace 2 a nos, y el horno es pesimo, ademas mala calidad del acero y demasiado liviana que al abrir el horno esta se desplaza ",3.0
,hogar,209990.0,"duro 1 a no y medio <span itemprop=description,1 a no y medio duro, ya no bota el agua por el desague ni centrifuga y ohhh la garantia es de 1 a no solamente no puedo aegar entoces me paso por no comprar una marca buena desde el principio, nunca compren esta marca ",3.0
,hogar,799990.0,"Decepcion con el secado <span itemprop=description,Compre este producto hace un mes Para el precio tan alto no cumple las espectativas la principal deficiencia es que no seca totalmente la ropa Al parecer el sistema que han dise nado para el secado de la ropa no es bueno En resumen la parte del secado noi cumplio mis espectativas ",3.0
,tecnologia,669990.0,"Sin comentarios <span itemprop=description,No lo han instalado y decia que era gratis ",3.0
,hogar,289990.0,"A los 8 meses presenta fallas en la refrigeracion <span itemprop=description,Todo bien al principio, ahora no refrigera nada He perdido mucha mercaderia e intentado comunicarme para hacer uso de su garantia y el proceso es muy engorroso ",3.0
,tecnologia,139990.0,"Malos Airpods <span itemprop=description,Llegaron bien y en el tiempo estimado Sin embargo a las 2 semanas de uso empezaron con fallas y ahora no puedo escuchar con el audifono izquierdo ",3.0
,hogar,269990.0,"Bonita cocina <span itemprop=description,La cocina es bonita y uno cae en que por ser Bosh sera buena, pero en realidad es muy cara para lo que es El horno es bastante basico y no es tan bueno, los quemadores no se pueden separar para que al cocinar sea envolvente, no tiene gril ni mucho menos control de temperatura ",3.0
,hogar,209990.0,"No era lo que queria <span itemprop=description,Teni una lavadora de menos y kilos, resulto que esta lavadora es mucho mas peque na que una de 8 kilos! Como es posible  No lo se pero no cabe nada y es super enredada para usar sobre todo para mis abuelitos que era para ellos ",3.0
,tecnologia,389990.0,"No tiene colores reales desde los Angulos <span itemprop=description,Se pierde la imagen desde los angulos, se marea con ciertas aplicaciones, y apagados subitos ",3.0
,hogar,309990.0,"Horno muy lento <span itemprop=description,Se calienta mucho la cocina por fuera y horno muy lento, el pan se demora 45 minutos en el mas alto nivel ",3.0
,tecnologia,389990.0,"Se apaga <span itemprop=description,Se apaga y se marea con el uso de las app ",3.0
,hogar,479990.0,"No vale lo que cuesta <span itemprop=description,La compre hace 2 semanas y la devolvi, aspira bien con buena potencia pero nunca se pudo descargar la app al celular teniendo un buen internet El manual es muy basico Servicio tecnico tampoco contestan Por suerte pude devolverla ",3.0
,tecnologia,329990.0,"No es lo que esperaba <span itemprop=description,El TV funciona en un 80% de las veces bienlamentablemente el Control remoto a veces no se conecta con el TVse pegan algunas funciones y aplicaciones ",3.0
,tecnologia,499990.0,            El equipo muy bueno e incluso llego antes de la fecha  pero el envase deja mucho que desear ya ni siquiera viene en su caja          ,3.0
,belleza,51500.0,            me encanto          ,3.0
,belleza,71300.0,            muy buena          ,3.0
,moda,10490.0,"El color del estampado no es como de muestra en la fotografia, es mucho mas apagado :(",3.0
,moda,9090.0,"La tela es pesima!! Se agranda despues de pocos usos, y se le pegan muchas pelusas chiquititas",3.0
,moda,6990.0,"Bonita, pero al primer lavado la tela se encoge",3.0
,moda,10490.0,"Dice que es polera, y es body tipo colaless Ojo con eso",3.0
,moda,13990.0,"Lo compro mi esposa, el diseno y talla estan perfectos Pero la calidad es pesima, llena de pelusas todo lo que tocas",3.0
,moda,11890.0,"Deforme, el cuello y cadera apretado Muy corto Las mangas son mucho mas englobadas que como se ven en la foto",3.0
,tecnologia,449990.0,"Pesima bateria, dura 1 hr 30min A alguien mas le ocurre  Estoy pensando en devolverlo",3.0
,hogar,279990.0,"Relacion precio/calidad no cumple (precio normal sin oferta) Tiene fallas de diseno en la cajonera, ya que la puerta se afirma solo con tarugos de madera en los laterales Queda con pernos a la vista en las barandas de la cama Las instrucciones de armado son muy malas Lo positivo que tiene es que son de buena calidad los materiales lo que le da firmeza",3.0
,hogar,289990.0,"Lo tengo hace ya unos 3 anos, la verdad en un principio perfecto el colchon brinda una rica sensacion de descanso pero al ano y medio se empezo a deformar mal, tanto que se desborda por un lado mientras que el otro queda corrido,  yo creo que para personas delgadas es una buena opcion pero para personas con sobrepeso no, aun cuando tiene buenos resortes, definitivamente  no, lo que si tiene super es la independencia de lecho (eso que si te mueves o cambias de posicion el de al lado no se mueve contigo) Y otra cosa importante es que el colchon pesa muchisimo asi que cuando quieras girarlo u algo sera una hazana mejor pedir ayuda",3.0
,hogar,329990.0,"Me encanto al principio pero con el tiempo empezo a sentirse los resortes y se hunde  en el lado que duermo, siendo que es de 2 plazas y duermo sola, lo tengo hace 2 anos",3.0
,hogar,12390.0,"No me agrada la calidad de esta sabana, se resbala con facilidad al acostarse, es muy plastica",3.0
,hogar,45990.0,Bajo mucho la calidad del plumon el anterior tenia 60% algodon y 40% poliester y el plumon que compre ahora es 100% poliester tanto el forro como el relleno,3.0
,hogar,69990.0,Por la marca y el precio esperaba un mejor producto Se ven de muy baja calidad,3.0
,hogar,9990.0,"Ningun brillo la almohada, no es confortable incluso llega a ser dura Viene muy inflada y siempre tiene esa forma es lo unico bueno Pero de verdad no es para nada premium, hay que gastar mas si queremos algo mejor que una simple almohada",3.0
,hogar,249990.0,"Horriblemente malo, el colchon es muy blando se unde demasiado, se sienten los resortes, no lo recomiendo",3.0
,hogar,139990.0,"El producto es muy lindo, lamentablemente el que compre venia con una falla en la parte de atras, por falta de tiempo, reclame aproximadamente 1 mes despues y  me dijeron que la garantia no corria",3.0
,hogar,289990.0,"LAS PARTES SON MUY DEBILES, CREO VOY ATENER QUE COMPRAR MADERAS NACIONALES PARA MEJORARLO, PUES EL SOPORTE ES MUY FRAGIL, ADEMAS EL PLANO PARA ARMAR NO ES BUENO",3.0
,hogar,199990.0,"Es mi segunda Roomba, La primera la compre hace 5 anos y me salio muy buena, aunque eran desconocidas Esta en cambio es mas ruidosa y aspira menos, aunque esta nueva La lleve al servicio tecnico y me ignoraron completamente Igual me quedare con ella, pero la atencion de Roomba deja mucho que desear",3.0
,tecnologia,499900.0,"La camara es excelente, todo los accesorios ok, pero la atencion al cliente de Nikon es asquerosa, el supuesto curso que ofrecen para poder aprender a usar la camara y poder sacarle partido a sus caracteristicas no es cierto, desde que la recibi llevo meses intentando tomarlo y no he tenido ningun tipo de respuesta, 0 preocupacion de parte de los representantes de la marca, ni siquiera los mail de consulta responden, por ultimo si no dan lo que ofrecen ni siquiera online manden un pendrive o cd con una induccion o algo, porque si uno compra el kit y viene un supuesto curso incluido deberian darlo La camara me encanta, pero me decepciono mucho lo del servicio postventa, porque da vergüenza ajena que ayude mas un grupo de facebook hehco por usuarios dedicado a la camara que la misma empresa",3.0
,hogar,33990.0,El producto llego con manchas en el tapiz y las patas llena de ,3.0
,hogar,99990.0,"enchapes con filo, compre este producto y venia con bisagras que no correspondian",3.0
,moda,17490.0,No me gusto nada Compre militar y el color si es como la imagen  Pero el pantalon no es nada de elasticado Queda ajustado de cintura y suelto de piernas,3.0
,moda,20990.0,"El pantalones de modelo antiguo, el jeans no es grueso, sirve como para primavera-verano, en la especificacion del pantalon no aparece la composicion de este por lo tanto dificil saber mayor detalleNi pensar el cambiarlo en relacion a la talla ya que no hay stock e tiendas para realizar el cambio",3.0
,moda,9090.0,"Lindo diseno, pero la tela es mala Se agranda y se le pegan muchas pelusas",3.0
,hogar,529990.0,"Muy duro, decepcion total, si quiere algo comodo, no es la mejor opcion",3.0
,hogar,429990.0,Sin tomar en cuenta lo sucio y manchado del colchon este se ,3.0
,hogar,239990.0,"Bonita , pero al pasar 4 meses empezo a crujir la base y se trizo  se quebro de la nada , no es buena calidad la madera de la base",3.0
,hogar,269990.0,"Se veia bueno, pero lamentablemente el kit de ajuste a la ventana no me sirvio, el producto no las describio en las especificaciones tecnicas",3.0
,tecnologia,129990.0,"Me encanta el diseno y todas las funciones que tiene el reloj, lo unico malo es la duracion de la bateria, ya que dura como 12 hrs aprox y con ahorro de bateria dura 2 dias",3.0
,hogar,269990.0,"DESPUES DE UN TIEMPO DE USO, LAS SILLAS SE EMPEZARON A DESARMAR EN SU BASE TRAE MALOS PERNOS DE ANCLAJES Y MAS ENCIMA, CUANDO INTENTO ARREGLARLOS, NO ENCUENTRO REPUESTOS DE ESTOS EN NINGUNA PARTE AHI QUEDO TIRADO Y SOLO ME QUEDO CON LA MESA :(",3.0
,moda,13990.0,"Vi los comentarios y pedi una talla menos aun asi no tuve ni que abrir el cierre y boton del pantalon para ponermelo, con eso te doy una idea, me queda bien de largo pero caen como 2 yo dentro del pantalon, es mas ancho que todos los anchos, mas anchisimo que en la foto, el mas ancho que vi en mi vida en serio, esta complejo, lo cambiare, soy 38, 100 cm de cadera y pedi 36 No le veo acomodo",3.0
,moda,17490.0,"Lindo pero muy chico , me quedo chico,  me gustaria haber visto los comentarios , ya que no salian , ahora los tengo que cambiar y la tienda cerrada ",3.0
,moda,13990.0,Compre talla L porque me gustan los polerones grandes soy talla s/m y me quedo como si fuera m Pedir un talla mas,3.0
,moda,11890.0,Producto con mangas demasiado anchas en relacion al cuerpo,3.0
,tecnologia,509990.0,"Muchos problemas con la tarjeta de red, se desconecta sola y hay que reiniciar para que la detecte nuevamente, ademas solo se conecta por 2,4 ghz por lo que no se pueden ocupar audifonos bluetooth Al comienzo muchos errores de pantalla azul por falta de actualizaciones, ademas parecia que alguien ya lo habia usado porque el antivirus duro 2 dias y eso que son 30 dias gratis Ahora la pantalla, a veces, se va a negro al conectar el cargador El computador es rapido al inciar y ejecutar programas, sirve para editar con filmora, pero da muchos errores",3.0
,hogar,249990.0,"Bastante malo el colchon a un poco mas de 1 semana, ya suenan los resortes y se quedo hundido, no lo recomiendo",3.0
,tecnologia,129990.0,"La bateria no dura nada, estoy entrenando y muere, de debe cargar antes de entrenar",3.0
,moda,17490.0,La talla es muy pequena Soy 38 y quizas uno 40 me hubiese quedado bien Fui a la tienda a cambiarlo y no habian disponibles Una pena habiendolo comprado en oferta y ahora esta muy caro A la final tuve que anular la compra,3.0
,tecnologia,189990.0,Horrible impresora  La esperaba con toda la ilusion que seria muy buena por su descripcion pero es ultra lenta para imprimir se demora un monton y a parte no imprime completo (corta la impresion) tendre que mandarla a servicio tecnico,3.0
,tecnologia,129990.0,"El reloj es hermoso, pero la bateria dura con suerte dos dias  no cumplio mis espectativas",3.0
,tecnologia,20990.0,Es un vidrio pintado sobre un fondo blanco; no es una lamina de plumas,3.0
,moda,11890.0,No lo revise bien pero al revisarlo me di cuenta que venia con unas manchas naranjas aun no me han dado ninguna respuesta era lo que yo queria como puse en los comentarios pero que fome que tenia unas manchas,3.0
,tecnologia,409990.0,"equipo muy lento ,",3.0
,hogar,279990.0,"Bonito y practico,PEROOOOOO  ",3.0
,hogar,119990.0,"Las camas miden 2 metros de largo, compre de 1 plaza y media y el colchon es mas chico que lata que te vendan algo que no sirve, en la etiqueta del colchon dice 2 metros de largo, si las medidas son universales solo frustracion",3.0
,hogar,29990.0,"el producto no es muy bueno, creo que le colocaron 3 plumas, demasiadas plana",3.0
,tecnologia,509990.0,"Fallo a los 3 dias de uso, se pego el computador y se empezo a escuchar como chicharra, si bien paro de escucharse asi a los minutos, no podia abrir la ventana que da la opcion para apagarlo y tuve apagarlo de la tecla directamente, esto considerando que esta NUEVO",3.0
,tecnologia,129990.0,"con respecto al diseno y usos nada que decir realmente lo ame, lo malo es su bateria con suerte dura 1 dia  al principio me duraba 3 dias maximo y con 4 meses de uso bajo su rendimiento",3.0
